BITRATE,VMAF,PSNR,SI,TI,P1204_3_MOS,VCA_E,VCA_H,EVCA_SC,EVCA_TC,COVER_SSC,COVER_TSC,COVER_ASC,COVER_FSC,INFERENCE_TIME_MS,CARS,BICYCLES,MOTORCYCLES,BUSES,TRUCKS,TRAFFIC_LIGHTS,PERSONS,STOPS_SIGNS,LD_PCT,SI_PCT,TI_PCT,VCA_E_PCT,VCA_H_PCT,EVCA_SC_PCT,EVCA_TC_PCT,CARS_PCT,BICYCLES_PCT,MOTORCYCLES_PCT,BUSES_PCT,TRUCKS_PCT,TRAFFIC_LIGHTS_PCT,PERSONS_PCT,STOPS_SIGNS_PCT,filename,filename
1984,96.481118,43.213105,17.24340561897605,9.25363944835623,2.79288878964078,44.675079,53.981824,16.242776,10.314266,-0.084693,0.1512,-0.237251,-0.170745,10.25836,1.26183,0.0,0.0,0.0,1.334385,0.0,0.132492,0.0,0.8997,98.2420665102291,98.63238698972675,91.87751361933914,98.91305228145929,93.19049396806555,91.8558699766225,97.32362536925486,,,0.0,97.01838164191496,,97.67411000611884,,./TRAIN07/SEQUENCE_C_01,./NUSCENES
2978,98.500426,44.581275,17.37403391344434,9.298681581735108,2.883545772758605,45.804416,54.252131,16.63019,10.621025,-0.07899,0.22255,-0.20635,-0.06279,9.868454,1.274448,0.0,0.0,0.003155,1.337539,0.0,0.132492,0.0,0.9232,98.9863042714257,99.11248059560609,94.2000763975342,99.40834659428288,95.41322375453456,94.58777691194476,98.29683848426184,,,50.00792518624188,97.24769775060818,,97.67411000611884,,./TRAIN07/SEQUENCE_C_01,./NUSCENES
3971,99.244158,45.505868,17.443068371503095,9.326551406042126,2.9434266872562738,46.643533,54.425605,16.911223,10.833183,-0.077692,0.126121,-0.208126,-0.159697,10.944795,1.29653,0.0,0.0,0.0,1.362776,0.0,0.132492,0.0,0.9359,99.37961914030764,99.40953855985104,95.92578086905218,99.7262099334593,97.0256084904521,96.47719470110208,100.0,,,0.0,99.08259015234908,,97.67411000611884,,./TRAIN07/SEQUENCE_C_01,./NUSCENES
4969,99.575004,46.320493,17.492785813099296,9.347486412440396,3.0153758080328537,47.394322,54.575026,17.173904,11.029161,-0.078194,0.241569,-0.183803,-0.020427,10.669085,1.293375,0.0,0.0,0.003155,1.362776,0.0,0.132492,0.0,0.9454,99.66287781390965,99.63267991566356,97.46983245478636,100.0,98.5327013756846,98.22251808972504,99.7566581567723,,,50.00792518624188,99.08259015234908,,97.67411000611884,,./TRAIN07/SEQUENCE_C_01,./NUSCENES
492,75.285213,37.906474,15.89329393055555,8.910067951679622,2.1813231314322765,39.249211,50.841655,15.046661,9.411115,-0.099011,-0.22049,-0.359361,-0.678862,10.254574,0.940063,0.0,0.0,0.0,1.129338,0.0,0.129338,0.0,0.7739,90.549980316764,94.9703384510984,80.71882577310755,93.15919519671874,86.3279633456761,83.81266837359458,72.50607390496171,,,0.0,82.11014443861177,,95.34895721984267,,./TRAIN07/SEQUENCE_C_01,./NUSCENES
5969,99.742551,47.069076,17.52288948773802,9.362589370799547,3.0477663012460257,47.974763,54.552859,17.323245,11.145757,-0.077925,0.159271,-0.196686,-0.11534,11.307256,1.290221,0.0,0.0,0.003155,1.359621,0.0,0.135647,0.0,0.9534,99.8343895947846,99.79365883016342,98.66355112471246,99.95938252049572,99.38952299039413,99.260888344651,99.51339344249652,,,50.00792518624188,98.85320133721682,,100.0,,./TRAIN07/SEQUENCE_C_01,./NUSCENES
587,79.943975,38.702829,16.18676927405083,8.990565977266494,2.322360144372387,40.208202,51.585136,15.155508,9.49505,-0.099388,-0.135721,-0.317576,-0.552685,10.559621,1.012618,0.0,0.0,0.0,1.205047,0.0,0.132492,0.0,0.8031,92.2220180134848,95.8283481515956,82.69105974863837,94.52150512947075,86.95245670179588,84.56016920850496,78.1021650096797,,,0.0,87.61467623095636,,97.67411000611884,,./TRAIN07/SEQUENCE_C_01,./NUSCENES
783,85.979269,39.914325,16.57223163684274,9.082658087394911,2.485221199218186,41.536278,52.478763,15.408824,9.670181,-0.093013,-0.101249,-0.290085,-0.484346,9.446688,1.113565,0.0,0.0,0.0,1.249211,0.0,0.132492,0.0,0.8271,94.41813981908214,96.80993649805964,85.42234357641891,96.15893357522177,88.40581930249999,86.11983524435044,85.8881013165912,,,0.0,90.82568340417365,,97.67411000611884,,./TRAIN07/SEQUENCE_C_01,./NUSCENES
7969,100.0,,17.551957355437594,9.381948192453317,3.1194793273180936,48.624606,54.343186,17.429649,11.22875,-0.077363,0.207812,-0.166895,-0.036446,10.95836,1.264984,0.0,0.0,0.006309,1.375394,0.0,0.132492,0.0,1.0,100.0,100.0,100.0,99.5751903077426,100.0,100.0,97.56689008353068,,,100.0,100.0,,97.67411000611884,,./TRAIN07/SEQUENCE_C_01,./NUSCENES
980,93.281023,43.932086,17.881851634646278,5.080157143948308,2.881371891387504,45.719836,19.726357,14.204671,2.542101,-0.086471,0.037891,-0.223938,-0.272518,10.243558,2.834356,0.0,0.0,0.02454,0.159509,3.621677,0.222904,0.0,0.9453,99.25700868370828,96.57567196570108,92.89097457732322,90.11357412216688,93.94126012239695,56.48374023933312,98.36762869044848,,,75.0,92.85710127547604,100.0,99.090905049589,,./TRAIN07/SEQUENCE_C_08,./NUSCENES
1482,94.847395,44.745223,17.94398448442656,5.115630415630728,2.9379984927415093,46.468303,20.281696,14.377356,2.980301,-0.083895,0.005528,-0.221072,-0.29944,8.150307,2.846626,0.0,0.0,0.030675,0.163599,3.543967,0.216769,0.0,0.9551,99.6018902393877,97.25003202041566,94.41166745708256,92.650463327783,95.08329618252368,66.22024361700213,98.79346468424453,,,93.75,95.23806751698405,97.8543089292612,96.36362019835606,,./TRAIN07/SEQUENCE_C_08,./NUSCENES
1986,95.754356,45.367917,17.965147381560875,5.140659624523204,2.985604187453945,46.948875,20.685514,14.634392,3.352973,-0.082845,0.075772,-0.221822,-0.228895,8.178119,2.881391,0.0,0.0,0.02863,0.161554,3.539877,0.220859,0.0,0.9616,99.71935938674171,97.72584656690864,95.38806644142215,94.49517714264832,96.78317967414556,74.50075978944089,100.0,,,87.5,94.04758439623004,97.74137782027498,98.18181009917804,,./TRAIN07/SEQUENCE_C_08,./NUSCENES
2984,96.763488,46.292109,17.98628466230397,5.178256646295166,3.0030231888420493,47.629857,21.253089,14.905479,3.734556,-0.083512,0.007276,-0.215814,-0.292051,8.112883,2.850716,0.0,0.0,0.02863,0.171779,3.539877,0.220859,0.0,0.9686,99.83668634488528,98.44057989870362,96.77164711851854,97.08796261400468,98.57598813713638,82.97927226858529,98.93541001550987,,,87.5,100.0,97.74137782027498,98.18181009917804,,./TRAIN07/SEQUENCE_C_08,./NUSCENES
3984,97.373028,47.07165,18.002217620129407,5.206999907566269,3.068242237903852,48.206544,21.65364,14.979062,3.926879,-0.082541,-0.001696,-0.201447,-0.285685,8.195501,2.854806,0.0,0.0,0.030675,0.163599,3.543967,0.224949,0.0,0.9726,99.92512560529008,98.98699995876991,97.9433271187721,98.91775218073552,99.06262241001652,87.25255738748862,99.07735534677524,,,93.75,95.23806751698405,97.8543089292612,100.0,,./TRAIN07/SEQUENCE_C_08,./NUSCENES
4980,97.836901,47.875265,18.0095666860937,5.230815140332942,3.091254448263668,48.674847,21.846584,15.009987,4.153794,-0.082689,-0.030198,-0.223464,-0.336351,8.126994,2.836401,0.0,0.0,0.02454,0.167689,3.519427,0.220859,0.0,0.9759,99.96591815402265,99.43973636874512,98.89479864346184,99.7991553432874,99.26714199862823,92.2944530149276,98.43860135608116,,,75.0,97.61903375849202,97.1767222753437,98.18181009917804,,./TRAIN07/SEQUENCE_C_08,./NUSCENES
1986,95.754356,45.367917,17.6330524452158,5.017693211062636,2.6723150997051768,44.290389,19.077801,13.547076,2.024048,-0.090089,-0.096766,-0.283865,-0.470721,7.942331,2.791411,0.0,0.0,0.014315,0.139059,3.564417,0.212679,0.0,0.9135,97.87599603410362,95.38820942839742,89.98670508395426,87.1508527652343,89.59231723240059,44.972957983943886,96.87720271216229,,,43.75,80.95227006793613,98.41896447419248,94.54543029753412,,./TRAIN07/SEQUENCE_C_08,./NUSCENES
5980,98.205429,48.690221,18.013943647621694,5.248569312732462,3.106879088198868,49.014315,21.89055,15.105134,4.381624,-0.084386,0.096327,-0.2115,-0.199559,8.175869,2.824131,0.0,0.0,0.026585,0.165644,3.556237,0.222904,0.0,0.9788,99.99021340695668,99.77724977258168,99.5845105085222,100.0,99.8963877641138,97.35667931464084,98.0127653622851,,,81.25,96.42855063773804,98.19310225621996,99.090905049589,,./TRAIN07/SEQUENCE_C_08,./NUSCENES
580,90.479139,42.879783,17.73158781334786,5.033902373006352,2.751694474252452,44.734151,19.233755,13.765194,2.128264,-0.087296,-0.12048,-0.269588,-0.477364,8.039877,2.740286,0.0,0.0,0.03272,0.143149,3.568507,0.214724,0.0,0.9241,98.4229374857029,95.6963516102943,90.88831559411406,87.86327890345376,91.03482017916907,47.28856600769367,95.1028860713454,,,100.0,83.33323630944412,98.53189558317872,95.45452524794509,,./TRAIN07/SEQUENCE_C_08,./NUSCENES
780,92.16793,43.476382,17.82424881063989,5.060745445840588,2.829658215031789,45.333333,19.487883,14.110861,2.332785,-0.085088,-0.0383,-0.259211,-0.3826,8.07771,2.809816,0.0,0.0,0.026585,0.151329,3.582822,0.214724,0.0,0.9373,98.9372719965114,96.20664838323542,92.10569966192196,89.02418166743183,93.32085648108192,51.832882318292114,97.51595670285636,,,81.25,88.09516879246007,98.92715446463062,95.45452524794509,,./TRAIN07/SEQUENCE_C_08,./NUSCENES
7980,100.0,,18.015706771527302,5.260286613126056,3.1908858183112376,49.218814,21.735494,15.120801,4.500589,-0.082299,0.026822,-0.206464,-0.261941,8.19182,2.826176,0.0,0.0,0.02045,0.165644,3.552147,0.216769,0.0,1.0,100.0,100.0,100.0,99.29167608854048,100.0,100.0,98.08373802791776,,,62.5,96.42855063773804,98.08017114723371,96.36362019835606,,./TRAIN07/SEQUENCE_C_08,./NUSCENES
1000,94.430432,44.386944,18.777040297510634,3.855896557013663,2.8501732630786387,61.76,12.525086,17.394945,8.11543,-0.073316,-0.180155,-0.253265,-0.506737,8.1984,3.736,0.205333,0.0,0.0,0.274667,1.0,2.906667,0.0,0.9739,99.90090075209469,97.00790596753038,96.60868477036666,84.1174401690692,94.16564696415924,89.47687522953764,97.15673519042434,98.71778846153846,,,98.09535714285713,100.0,95.8663258575198,,./TRAIN07/SEQUENCE_C_10,./NUSCENES
1499,95.403539,45.122495,18.79566666181128,3.876811257939824,2.915717669649319,62.229333,13.127852,17.590114,8.267474,-0.073922,0.037308,-0.248216,-0.28483,8.1736,3.805333,0.2,0.0,0.0,0.277333,0.994667,2.917333,0.0,0.9781,100.0,97.53408484986932,97.34284351145038,88.16556670017238,95.2221731648657,91.15324013163152,98.95977799581986,96.15384615384616,,,99.0475,99.4667,96.21810686015831,,./TRAIN07/SEQUENCE_C_10,./NUSCENES
1974,95.968196,45.657493,18.78279709555452,3.8914830474830495,2.973909044101457,62.530667,13.611897,17.748279,8.398763,-0.072305,0.169081,-0.23947,-0.142694,8.146933,3.709333,0.205333,0.0,0.0,0.277333,0.997333,2.962667,0.0,0.9803,99.931529078014,97.90320252700091,97.81420817169317,91.41637282850054,96.07838222744604,92.6007702652179,96.46324518578754,98.71778846153846,,,99.0475,99.7333,97.71329155672824,,./TRAIN07/SEQUENCE_C_10,./NUSCENES
2974,96.648374,46.504192,18.77536752579114,3.916969061562993,3.034588587704548,63.045333,14.25525,18.01424,8.62111,-0.072361,0.018497,-0.246719,-0.300582,8.1456,3.784,0.202667,0.0,0.0,0.277333,0.992,2.978667,0.0,0.983,99.892000978814,98.54438799989886,98.61927950193969,95.7370782899314,97.51813323742248,95.05226264167386,98.4050015954405,97.4360576923077,,,99.0475,99.2,98.24099604221637,,./TRAIN07/SEQUENCE_C_10,./NUSCENES
3974,97.075651,47.181291,18.755982845134568,3.935137373758957,3.059609606498588,63.317333,14.606371,18.189069,8.776837,-0.072531,0.104782,-0.227571,-0.195319,8.469867,3.762667,0.202667,0.0,0.0,0.277333,0.994667,2.981333,0.0,0.9848,99.78886720332544,99.0014723368448,99.04475816543612,98.09517784386688,98.46455105553554,96.76923455183392,97.85022519506111,97.4360576923077,,,99.0475,99.4667,98.3289248021108,,./TRAIN07/SEQUENCE_C_10,./NUSCENES
4974,97.416767,47.795145,18.74599665476501,3.9500576435387353,3.120373106355117,63.597333,14.820762,18.301248,8.877774,-0.073855,-0.159037,-0.228544,-0.461436,8.162133,3.826667,0.197333,0.0,0.0,0.277333,0.994667,2.978667,0.0,0.9858,99.73573692308987,99.37684136098896,99.48275090727068,99.53501004264676,99.07181989776484,97.88211795481368,99.51458040174934,94.87163461538462,,,99.0475,99.4667,98.24099604221637,,./TRAIN07/SEQUENCE_C_10,./NUSCENES
496,91.897956,43.028855,18.67785233575761,3.819348096401582,2.781757842810016,60.626667,11.715267,16.947715,7.837674,-0.078033,0.003313,-0.271617,-0.346338,8.0504,3.746667,0.197333,0.0,0.0,0.28,1.0,2.754667,0.0,0.9591,99.37318357378064,96.08840784876844,94.83585752721812,78.67876283940652,91.74461589497326,86.41446954601189,97.43413639338908,94.87163461538462,,,100.0,100.0,90.8531332453826,,./TRAIN07/SEQUENCE_C_10,./NUSCENES
5974,97.738964,48.465481,18.745091117152327,3.9634046215800174,3.12760555924333,63.818667,14.889999,18.374844,8.964978,-0.077509,0.026593,-0.242274,-0.29319,8.220267,3.816,0.208,0.0,0.0,0.277333,0.994667,2.992,0.0,0.9869,99.7309191231737,99.71262899731032,99.82897478413216,100.0,99.47022385672962,98.84358782486572,99.2371791987846,100.0,,,99.0475,99.4667,98.68073878627968,,./TRAIN07/SEQUENCE_C_10,./NUSCENES
596,92.652027,43.403416,18.71952663203241,3.829747792620082,2.787041155940745,60.954667,11.90141,17.086335,7.909771,-0.075196,-0.066922,-0.252066,-0.394185,8.070667,3.696,0.189333,0.0,0.0,0.277333,1.0,2.826667,0.0,0.9632,99.59490646887473,96.35004680560716,95.34893473908149,79.9288838098646,92.4950202211825,87.2093768119761,96.11651318624422,91.02548076923075,,,99.0475,100.0,93.22780343007916,,./TRAIN07/SEQUENCE_C_10,./NUSCENES
798,93.760746,43.965753,18.774737469824025,3.8453309753947824,2.825714309773692,61.466667,12.223695,17.256006,8.026327,-0.074328,-0.060938,-0.24325,-0.378515,7.925867,3.826667,0.2,0.0,0.0,0.274667,0.997333,2.858667,0.0,0.9697,99.8886488446309,96.74209361156552,96.1498357527218,82.0933231761802,93.4135157660696,88.49446788777296,99.51458040174934,96.15384615384616,,,98.09535714285713,99.7333,94.2832124010554,,./TRAIN07/SEQUENCE_C_10,./NUSCENES
7974,100.0,,18.744967641633508,3.9748271221360807,3.176623075476199,63.928,14.869271,18.472708,9.069863,-0.076212,0.089516,-0.250222,-0.236917,8.2776,3.845333,0.202667,0.0,0.0,0.277333,0.992,3.032,0.0,1.0,99.73026218707751,100.0,100.0,99.86079246882422,100.0,100.0,100.0,97.4360576923077,,,99.0475,99.2,100.0,,./TRAIN07/SEQUENCE_C_10,./NUSCENES
1074,92.784433,44.137639,16.853204001906846,4.391626421663164,2.7656627627561035,39.496403,20.62994,7.734425,6.351927,-0.0943,-0.168628,-0.261618,-0.524546,8.531175,3.558753,0.0,0.0,0.0,0.002398,1.103118,0.378897,0.0,0.9291,99.17387198056716,94.4583092465257,90.9592985243308,91.09140269511236,82.10844470904168,84.02501095631536,98.14815580908348,,,,20.0,81.85055968515762,84.49205135123684,,./TRAIN07/SEQUENCE_C_04,./NUSCENES
1577,94.406456,44.924605,16.91754673782812,4.437499719894686,2.821213020948641,40.256595,21.202554,8.030393,6.552309,-0.093337,-0.09988,-0.251975,-0.445191,8.227578,3.561151,0.0,0.0,0.0,0.004796,1.230216,0.405276,0.0,0.9445,99.55250136489155,95.44498565623502,92.71000303946872,93.61977710933066,85.25043291936703,86.67571833148644,98.21429113166144,,,,40.0,91.2811395821987,90.37443052709276,,./TRAIN07/SEQUENCE_C_04,./NUSCENES
2072,95.312823,45.496075,16.9318669302169,4.470260902174752,2.8925890256354623,40.707434,21.565451,8.317771,6.754875,-0.091861,-0.221703,-0.236216,-0.54978,8.175779,3.544365,0.0,0.0,0.0,0.009592,1.160671,0.40048,0.0,0.9517,99.63676955072384,96.14963709740208,93.74827478252875,95.2221470999292,88.30122992413402,89.35531625025614,97.7513438736159,,,,80.0,86.1209507598748,89.30494758507808,,./TRAIN07/SEQUENCE_C_04,./NUSCENES
3069,96.465016,46.419998,16.956948644089547,4.521300637281351,2.924890936172826,41.448441,22.049484,8.730515,7.049877,-0.092567,-0.07133,-0.238384,-0.402281,8.117266,3.625899,0.0,0.0,0.0,0.007194,1.170264,0.41247,0.0,0.9622,99.7843646715316,97.24743700560424,95.45479668837469,97.35939252675657,92.68290896336302,93.25768261594877,100.0,,,,60.0,86.83274443839308,91.97865494011477,,./TRAIN07/SEQUENCE_C_04,./NUSCENES
4060,97.16392,47.175247,16.972098818442927,4.558497698462642,3.0162230189394865,42.026379,22.373891,9.087002,7.307249,-0.092246,-0.123108,-0.232563,-0.447918,8.2494,3.580336,0.0,0.0,0.0,0.009592,1.18705,0.429257,0.0,0.9675,99.87351694498864,98.04749857067551,96.7857744756571,98.79181010403084,96.46736522598007,96.6622691484843,98.74340129165208,,,,80.0,88.07825352706269,95.72206823194132,,./TRAIN07/SEQUENCE_C_04,./NUSCENES
5027,97.603659,47.885159,16.976083057647546,4.591026134585878,3.017190617121276,42.57554,22.609279,9.310085,7.473973,-0.090428,-0.213295,-0.234879,-0.538602,8.122542,3.609113,0.0,0.0,0.0,0.009592,1.134293,0.417266,0.0,0.9722,99.89696248263088,98.74714393747584,98.05047950048986,99.83116470698155,98.83560826551144,98.8677393824276,99.53705274195448,,,,80.0,84.16372219196539,93.04813788212944,,./TRAIN07/SEQUENCE_C_04,./NUSCENES
565,88.279435,42.625559,16.59528191467243,4.303890092810962,2.602469922350892,38.110312,19.809516,7.337496,6.065006,-0.09875,-0.271551,-0.29784,-0.668141,7.927098,3.501199,0.0,0.0,0.0,0.002398,1.256595,0.316547,0.0,0.8824,97.65611120003828,92.57121219246032,87.76716315314552,87.46882439557609,77.8946572781835,80.2295422475917,96.5608529084787,,,,20.0,93.2384423493866,70.5883271154957,,./TRAIN07/SEQUENCE_C_04,./NUSCENES
6005,97.950321,48.589224,16.97457594781606,4.616656296953462,3.0870366870164627,43.019185,22.647516,9.419768,7.559567,-0.091182,-0.214788,-0.237771,-0.543741,8.180096,3.582734,0.0,0.0,0.0,0.009592,1.143885,0.436451,0.0,0.9745,99.8880937881398,99.29841619301504,99.07218362868169,100.0,100.0,100.0,98.80953661423,,,,80.0,84.87544167120518,97.32629264496332,,./TRAIN07/SEQUENCE_C_04,./NUSCENES
666,89.798235,43.075694,16.698847273839828,4.329942365190908,2.6507977192272967,38.546763,20.033463,7.4716,6.162549,-0.097643,-0.236266,-0.282119,-0.616028,8.064748,3.46283,0.0,0.0,0.0,0.004796,1.347722,0.35012,0.0,0.9022,98.2655488874078,93.1315634985051,88.7722996664691,88.4576613170292,79.31830168216457,81.51986747389103,95.50266016786458,,,,40.0,100.0,78.0749307043736,,./TRAIN07/SEQUENCE_C_04,./NUSCENES
872,91.656463,43.700259,16.805152128320856,4.366229595538368,2.7191227608325867,39.107914,20.36444,7.616889,6.261323,-0.095224,-0.131233,-0.272075,-0.498532,8.042206,3.494005,0.0,0.0,0.0,0.007194,1.311751,0.354916,0.0,0.9148,98.89110732887812,93.91205575735306,90.0646173827489,89.91908869829255,80.86068574088024,82.82647670164177,96.3624469407449,,,,60.0,97.33097775357233,79.14441364638827,,./TRAIN07/SEQUENCE_C_04,./NUSCENES
7989,100.0,,16.993592833815327,4.64927485648881,3.1805200172969395,43.422062,22.55619,9.41884,7.552274,-0.092074,-0.229674,-0.225319,-0.547067,8.115588,3.520384,0.0,0.0,0.0,0.01199,1.143885,0.448441,0.0,1.0,100.0,100.0,100.0,99.59675047806569,99.99014837732732,99.90352622048326,97.08996306846936,,,,100.0,84.87544167120518,100.0,,./TRAIN07/SEQUENCE_C_04,./NUSCENES
1081,92.888242,42.253993,17.838242116744542,7.574528675952394,2.71902528023175,48.669377,41.783552,17.602751,1.955758,-0.081347,-0.122993,-0.223738,-0.428078,8.232791,2.845528,0.0,0.0,0.216802,0.0,0.159892,1.739837,0.0,0.9214,98.65146266415456,97.3467807947044,90.63335912329548,97.4017188193612,94.73940992384463,47.32624448820594,96.1538175612888,,,87.9121859439119,0.0,83.09876722865518,90.1685324836658,,./TRAIN07/SEQUENCE_C_07,./NUSCENES
1564,95.71178,43.358446,17.97286879418852,7.626016806411084,2.8389690667998844,49.726287,42.150003,17.798554,2.394119,-0.07904,-0.047982,-0.204935,-0.331956,8.237669,2.864499,0.0,0.0,0.211382,0.00542,0.162602,1.780488,0.0,0.9396,99.39599335033674,98.00849903008502,92.601563967812,98.25595345367552,95.79323728760832,57.93388605740542,96.79487049521008,,,85.7144015700777,66.66666666666667,84.50720329293391,92.27530513765208,,./TRAIN07/SEQUENCE_C_07,./NUSCENES
2043,97.081873,44.116513,18.028235866057408,7.660058556918024,2.911369576566928,50.463415,42.41978,17.961685,2.762317,-0.074758,-0.163235,-0.179458,-0.417451,8.184824,2.95935,0.0,0.0,0.227642,0.0,0.176152,1.840108,0.0,0.9476,99.70219183040838,98.44599883584692,93.97426258986006,98.88483113975477,96.67122134136712,66.84369420752851,100.0,,,92.3077546915803,0.0,91.5493836143276,95.365162352251,,./TRAIN07/SEQUENCE_C_07,./NUSCENES
2988,98.389204,45.217621,18.067065223317343,7.698588108964445,2.988167137760653,51.379404,42.679495,18.208814,3.100246,-0.074434,0.033185,-0.177919,-0.219168,8.292141,2.921409,0.0,0.0,0.222222,0.00542,0.159892,1.869919,0.0,0.9595,99.9169312011901,98.94117523792312,95.68004074251628,99.49025327818784,98.00128933102796,75.02104052218245,98.71792792336154,,,90.1099703177461,66.66666666666667,83.09876722865518,96.91014278540108,,./TRAIN07/SEQUENCE_C_07,./NUSCENES
3974,98.954297,46.034041,18.079193508542268,7.722146537388602,3.0238543805073808,52.04607,42.835383,18.314327,3.294621,-0.075662,0.028589,-0.172311,-0.219385,8.166396,2.95664,0.0,0.0,0.235772,0.00542,0.192412,1.886179,0.0,0.9646,99.984004686863,99.24394485776163,96.92152322529576,99.85364409626172,98.56916871302307,79.72460751380157,99.90842583675467,,,95.6044312523316,66.66666666666667,100.0,97.75283111665532,,./TRAIN07/SEQUENCE_C_07,./NUSCENES
4974,99.251848,46.778682,18.079596191190884,7.7421277625623075,3.0788015730414964,52.653117,42.898167,18.396449,3.565912,-0.077557,-0.024506,-0.185668,-0.287731,8.214634,2.940379,0.0,0.0,0.246612,0.00813,0.192412,1.929539,0.0,0.9696,99.98623165698793,99.50074076285468,98.05198168083996,100.0,99.0111558672904,86.28941982363227,99.3589470660787,,,100.0,100.0,100.0,100.0,,./TRAIN07/SEQUENCE_C_07,./NUSCENES
593,84.583777,40.052596,17.38961363801057,7.445224704366577,2.4195757143815606,46.487805,41.004013,16.935308,1.489591,-0.089374,-0.299944,-0.279164,-0.668481,8.034959,2.666667,0.0,0.0,0.146341,0.0,0.132791,1.501355,0.0,0.8652,96.17039668633846,95.68498427688124,86.57077992633296,95.58453394990048,91.14717846083067,36.04574178064525,90.10988899589437,,,59.34058358879536,0.0,69.01388686776292,77.80899997356882,,./TRAIN07/SEQUENCE_C_07,./NUSCENES
5974,99.414692,47.479517,18.0791649871812,7.758260186736435,3.0918609495087006,53.094851,42.858314,18.475391,3.798522,-0.074379,-0.015958,-0.174208,-0.264545,8.227371,2.924119,0.0,0.0,0.241192,0.00271,0.186992,1.910569,0.0,0.9728,99.98384695416892,99.70807241700128,98.8745900380205,99.90709859467889,99.43602800791253,91.918213227725,98.80950208660686,,,97.8022156261658,33.333333333333336,97.18312787144252,99.01686361353671,,./TRAIN07/SEQUENCE_C_07,./NUSCENES
689,87.274967,40.688405,17.53021494701554,7.484680182991035,2.511129973837943,47.100271,41.245458,17.108439,1.579938,-0.086918,-0.223302,-0.255693,-0.565914,8.079675,2.734417,0.0,0.0,0.157182,0.00271,0.135501,1.558266,0.0,0.8834,96.9479690892164,96.19206055754796,87.71132978232986,96.1473668560244,92.07898331221584,38.231996015972896,92.39924307702704,,,63.73655783173568,33.333333333333336,70.42232293204167,80.75846095880934,,./TRAIN07/SEQUENCE_C_07,./NUSCENES
885,90.741816,41.602482,17.72079270710757,7.53914594452762,2.6316058215557527,48.062331,41.56937,17.435435,1.762996,-0.081588,-0.193756,-0.230194,-0.505537,8.055556,2.794038,0.0,0.0,0.222222,0.00271,0.151762,1.653117,0.0,0.9056,98.00192803098278,96.89204689015656,89.50290252997685,96.90243874522658,93.8389018662792,42.66170954061245,94.41390845962796,,,90.1099703177461,33.333333333333336,78.87345903581897,85.67419471697644,,./TRAIN07/SEQUENCE_C_07,./NUSCENES
7974,100.0,,18.08208579478685,7.780974998984706,3.1388416610199124,53.699187,42.589443,18.580178,4.132502,-0.076073,-0.123128,-0.183709,-0.38291,8.161789,2.910569,0.0,0.0,0.241192,0.00542,0.186992,1.921409,0.0,1.0,100.0,100.0,100.0,99.28033288695065,100.0,100.0,98.35163127038032,,,97.8022156261658,66.66666666666667,97.18312787144252,99.57865583437288,,./TRAIN07/SEQUENCE_C_07,./NUSCENES
1003,93.278308,41.421002,21.89449733452742,7.915356974590602,2.702935204639761,59.778291,40.043702,11.755852,7.81996,-0.066287,-0.094958,-0.176749,-0.337995,8.378291,4.803695,0.0,0.0,0.062356,0.228637,0.011547,0.381062,0.0,0.8936,99.10308266261592,97.19207329151992,92.37687423942978,96.75939631971336,85.95731152327984,84.46077889221453,96.56452503881722,,,56.2500563799558,90.82556051674004,62.49729378653388,81.68303991528639,,./TRAIN07/SEQUENCE_C_09,./NUSCENES
1523,96.011987,42.669855,22.02772511304391,7.97652385792553,2.840827599184756,60.891455,40.4858,12.119215,8.084102,-0.065748,0.135636,-0.162816,-0.092928,8.074827,4.838337,0.0,0.0,0.083141,0.247113,0.011547,0.424942,0.0,0.9232,99.70612384440432,97.9431368540587,94.09707415006056,97.82765758072644,88.61417608631054,87.31368850532603,97.26090319696311,,,74.99977448017681,98.165112103348,62.49729378653388,91.08899430455314,,./TRAIN07/SEQUENCE_C_09,./NUSCENES
2038,97.296472,43.491734,22.06669451717326,8.01095498361555,2.909979774523012,61.60739,40.808158,12.442354,8.321796,-0.064347,-0.002944,-0.158061,-0.225352,8.13649,4.854503,0.0,0.0,0.094688,0.212471,0.006928,0.431871,0.0,0.9365,99.88251465254832,98.3659140582096,95.20342624464632,98.60658569978077,90.9769278195172,89.88094209460348,97.58587431019524,,,85.41608407379009,84.40365150239143,37.49729378653389,92.57426909861032,,./TRAIN07/SEQUENCE_C_09,./NUSCENES
3038,98.403459,44.608621,22.082027277665407,8.05162283496263,2.967532230187283,62.510393,41.112619,12.902967,8.669047,-0.066355,0.154365,-0.151546,-0.063537,8.123326,4.974596,0.0,0.0,0.092379,0.233256,0.013857,0.441109,0.0,0.9518,99.95191674053794,98.86527154788728,96.59885915471106,99.34226849361674,94.34487215334111,93.63148428805464,100.0,,,83.33318298678455,92.66044841339202,75.0,94.5544925864874,,./TRAIN07/SEQUENCE_C_09,./NUSCENES
